area_name,area_id,parent_id,elevation,latitude,longitude,state
Warm Up Wall,112928397,110961807,741,37.569,-90.15100000000001,Missouri
EM: Bismarck Lake,113942296,105899020,"1,040",37.73,-90.633,Missouri
EM: Chubb Trail Crag,113861522,105899020,432,38.528,-90.587,Missouri
Chubb Trail Crack Wall,113861540,113861522,527,38.531,-90.571,Missouri
EM: Dutzow - Utopia,111169914,105899020,485,38.598,-90.995,Missouri
Devil's Den Area,117842565,111169914,516,38.598,-90.995,Missouri
Dutzow Boulder,117842562,111169914,489,38.598,-90.995,Missouri
EM: Elephant Rocks SP,106328972,105899020,"1,189",37.650999999999996,-90.69,Missouri
Picnic Area,106328998,106328972,"1,209",37.652,-90.689,Missouri
Upper Picnic Area,106732435,106328972,"1,217",37.652,-90.68799999999999,Missouri
The Front Range,106328978,106328972,"1,225",37.654,-90.68799999999999,Missouri
The Porch,106732444,106328972,"1,274",37.655,-90.68799999999999,Missouri
Gill Boulder,106732452,106328972,"1,279",37.655,-90.68799999999999,Missouri
The Herd and The Den,106732465,106328972,"1,267",37.655,-90.689,Missouri
North Mountain,106732458,106328972,"1,273",37.655,-90.68799999999999,Missouri
Northern Exposure,112422484,106328972,"1,271",37.655,-90.68700000000001,Missouri
Trojan Boulder,112432542,106328972,"1,226",37.657,-90.68799999999999,Missouri
The Man and Mother Corner,113459163,106328972,"1,270",37.655,-90.68700000000001,Missouri
North Quarry Pool Area,118607400,106328972,"1,242",37.656,-90.689,Missouri
EM: Frisco Boulder,118641976,105899020,503,38.566,-90.462,Missouri
EM: Johnson Shut-Ins,107896476,105899020,822,37.54,-90.844,Missouri
Front boulders,115406541,107896476,837,37.548,-90.846,Missouri
Lower Cliff,111244634,107896476,796,37.538000000000004,-90.838,Missouri
Beginner Chimney Buttress,111244690,111244634,,37.539,-90.838,Missouri
The Diving Wall,111244651,111244634,799,37.539,-90.838,Missouri
Six Pack Pinnacle,111244670,111244634,,37.539,-90.838,Missouri
Lower Wall Boulders,111465697,107896476,802,37.538000000000004,-90.837,Missouri
Upper Cliff,111243656,107896476,844,37.539,-90.838,Missouri
Electric Green Bikini Buttress,111243663,111243656,804,37.539,-90.838,Missouri
Waylayed Buttress,111243690,111243656,844,37.539,-90.838,Missouri
EM: Kirkwood Boulders,118919859,105899020,541,38.566,-90.439,Missouri
Lower East Side,119027877,118919859,531,38.566,-90.439,Missouri
Lower wall,119097461,118919859,553,38.566,-90.439,Missouri
Main Wall,119097430,118919859,563,38.566,-90.439,Missouri
West Side,119056211,118919859,538,38.566,-90.439,Missouri
EM: Mammoth Cave,107896327,105899020,648,38.121,-90.675,Missouri
Mammoth Cave Overhang,113934716,107896327,584,38.121,-90.675,Missouri
Mammoth North Wall,113934685,107896327,594,38.122,-90.675,Missouri
Mammoth South Wall,113934694,107896327,567,38.121,-90.675,Missouri
EM: Millstream Gardens,110961761,105899020,681,37.571999999999996,-90.46700000000001,Missouri
River Left,111251107,110961761,625,37.57,-90.46,Missouri
Gendarme,111255810,111251107,630,37.57,-90.461,Missouri
Pine Rock Bluff,111255862,111251107,653,37.57,-90.459,Missouri
EM: Robinson Bluff,114060981,105899020,797,38.012,-90.62899999999999,Missouri
"South, Climber's Left of Stairs",114211454,114060981,783,38.010999999999996,-90.62799999999999,Missouri
Lily Wall,114211474,114211454,655,38.012,-90.62700000000001,Missouri
Cryptic Wall,116576715,114211454,643,38.012,-90.62799999999999,Missouri
Legacy Wall,114524838,114211454,676,38.010999999999996,-90.62799999999999,Missouri
Vineyard,116582303,114211454,782,38.010999999999996,-90.62899999999999,Missouri
Apache,118237198,114211454,717,38.010999999999996,-90.62899999999999,Missouri
Dark Hollow,118348296,114211454,702,38.01,-90.62899999999999,Missouri
The Landing,118878873,114211454,720,38.01,-90.62899999999999,Missouri
John Prine Wall,119258602,114211454,686,38.01,-90.62899999999999,Missouri
City Limits Wall,118353306,114211454,669,38.008,-90.62899999999999,Missouri
"North, Climber's Right of Stairs",114211459,114060981,757,38.013000000000005,-90.625,Missouri
Goblin Grotto,114208689,114211459,649,38.012,-90.62700000000001,Missouri
Big River Buttress,116958865,114211459,666,38.012,-90.62700000000001,Missouri
Red Dihedral Wall,114200734,114211459,641,38.013000000000005,-90.626,Missouri
Picasso Wall,114060998,114211459,703,38.013000000000005,-90.626,Missouri
Monet Wall,114210103,114211459,670,38.013000000000005,-90.626,Missouri
Van Gogh Wall,114210119,114211459,685,38.013000000000005,-90.625,Missouri
Juarez Wall,114210137,114211459,668,38.013000000000005,-90.624,Missouri
Winter Whiskey,120029060,114211459,685,38.013000000000005,-90.624,Missouri
North End Boulders,116574596,114211459,678,38.014,-90.62200000000001,Missouri
Boulder Gardens,119308484,116574596,677,38.014,-90.62200000000001,Missouri
The Den (North End),116574949,116574596,661,38.014,-90.62100000000001,Missouri
Dystopia,118354082,116574596,669,38.014,-90.62200000000001,Missouri
Section 8,116575001,116574596,660,38.014,-90.62200000000001,Missouri
Wave Roof,116575040,116574596,637,38.014,-90.62299999999999,Missouri
EM: Rockwoods Reservation,116617972,105899020,604,38.566,-90.669,Missouri
Bouldering,116618002,116617972,676,38.571,-90.67,Missouri
Main Bluff,116617985,116617972,732,38.571,-90.66799999999999,Missouri
Rock Quarry Trail,120027027,116617972,605,38.566,-90.669,Missouri
EM: Silver Mines,110951960,105899020,725,37.56,-90.44,Missouri
River Left,111245339,110951960,659,37.556999999999995,-90.441,Missouri
The First Dike,111255768,111245339,,37.556999999999995,-90.441,Missouri
Hiker's Wall,119500410,111245339,665,37.559,-90.44200000000001,Missouri
The Little Roof,111255821,111245339,,37.556999999999995,-90.441,Missouri
The Second Dike,111763284,111245339,724,37.56,-90.44,Missouri
Splitter Crack Wall,111245342,111245339,,37.556999999999995,-90.441,Missouri
River Right,111245427,110951960,574,37.555,-90.441,Missouri
Beaver Slide,111910701,111245427,590,37.555,-90.44,Missouri
Big Toys,111250930,111245427,,37.555,-90.441,Missouri
Eagles Head,111910754,111245427,607,37.555,-90.441,Missouri
The First Gully,111245431,111245427,,37.555,-90.441,Missouri
The Second Gully,111245455,111245427,,37.555,-90.441,Missouri
The Sweet Cracks,111245576,111245427,,37.555,-90.441,Missouri
EM: St. Francois State Park,112155099,105899020,636,37.968,-90.535,Missouri
Main Bluff,116568170,112155099,636,37.968,-90.535,Missouri
Overlook Wall,112156854,116568170,707,37.968,-90.535,Missouri
Tre France Wall,112156846,116568170,737,37.968,-90.536,Missouri
Jam Wall,112155593,116568170,748,37.968,-90.536,Missouri
Thurmond Slab,112155107,116568170,737,37.968,-90.537,Missouri
TR Boulder,116574499,116568170,720,37.968,-90.537,Missouri
Zoo Wall,119818951,116568170,742,37.968,-90.537,Missouri
Park Boulders,116569187,112155099,636,37.968,-90.53399999999999,Missouri
The Main Bluff Boulders,116568273,116569187,636,37.968,-90.535,Missouri
Crocodile Rock and The Nubbin,113938817,116568273,636,37.968,-90.536,Missouri
Matt Damon Wall,116568236,116568273,724,37.968,-90.535,Missouri
Princess Bride boulders,114371778,116568273,707,37.969,-90.535,Missouri
Warm-up Boulder,113909217,116568273,656,37.968,-90.536,Missouri
Mooner's Hollow East Loop Trail,113985464,116569187,668,37.974000000000004,-90.53200000000001,Missouri
Mooner's Hollow West Loop Trail,116560309,116569187,647,37.971,-90.53399999999999,Missouri
The Crying Shame Boulder,116565906,116560309,677,37.973,-90.53399999999999,Missouri
Planet Express,118934111,116560309,685,37.976,-90.53200000000001,Missouri
Song Bird Roof,116565976,116560309,681,37.976,-90.53299999999999,Missouri
School of Rock boulders,117323389,116569187,735,37.964,-90.53299999999999,Missouri
The Twins,114038346,116569187,698,37.969,-90.53200000000001,Missouri
Do Not Disturb Boulder,120025665,112155099,690,37.967,-90.53299999999999,Missouri
Do Not Disturb Boulder,120025668,112155099,690,37.967,-90.53299999999999,Missouri
EM: The Off-Sets,105911726,105899020,819,37.615,-90.28299999999999,Missouri
East Face,110956592,105911726,840,37.615,-90.28299999999999,Missouri
North Face,110956755,105911726,825,37.616,-90.28299999999999,Missouri
Northeast Spire,110956563,105911726,809,37.616,-90.28299999999999,Missouri
West Face,110956718,105911726,823,37.615,-90.28399999999999,Missouri
Fort Lost in the Woods,119521409,105899020,"1,031",37.735,-92.04299999999999,Missouri
Hickory Canyons Natural Area,120027426,105899020,977,37.872,-90.302,Missouri
Highway 160,119493135,105899020,"1,052",36.748000000000005,-93.219,Missouri
NM: The Petrichor Pit,118743195,105899020,921,40.183,-92.647,Missouri
SW: Drury-Mincy Conservation Area,119245547,105899020,914,36.564,-93.11,Missouri
SW: Fair Grove,106739301,105899020,"1,118",37.374,-93.10700000000001,Missouri
SW: Peter's Branch,111424625,105899020,"1,197",36.965,-92.939,Missouri
The Future Cave,111424739,111424625,"1,231",36.964,-92.94,Missouri
Softball,111424748,111424625,"1,224",36.965,-92.939,Missouri
The Sunny Side,111424754,111424625,"1,205",36.965,-92.93799999999999,Missouri
Turtle Head,111424637,111424625,"1,212",36.964,-92.93700000000001,Missouri
Warm Up Alley,111424760,111424625,"1,247",36.965,-92.94,Missouri
SW: Shoal Creek Area,118157066,105899020,885,37.03,-94.521,Missouri
Mother Natures Crack,112322542,118157066,940,37.028,-94.523,Missouri
Wildcat Glade Caves,117827592,118157066,893,37.024,-94.52,Missouri
WM: Cave Hollow,107819611,105899020,738,38.769,-93.76100000000001,Missouri
WM: Cliff Drive,106125346,105899020,884,39.117,-94.54899999999999,Missouri
Big and Small Crack Areas,106125353,106125346,882,39.117,-94.55,Missouri
The Book,106125396,106125346,881,39.117,-94.55,Missouri
Cliff Drive's Backside,108297798,106125346,891,39.115,-94.54899999999999,Missouri
Highball Wall,108297813,108297798,900,39.114000000000004,-94.55,Missouri
Tag Crag,108297835,108297798,897,39.115,-94.54899999999999,Missouri
The Overhang,106125377,106125346,,39.117,-94.54899999999999,Missouri
WM: Eagle View Bluff,110528511,105899020,728,38.266,-93.536,Missouri
WM: Monegaw Springs,112207770,105899020,774,38.025,-93.84200000000001,Missouri
Burns Side,112207779,112207770,773,38.025,-93.84299999999999,Missouri
The Refuge,112207795,112207770,756,38.025,-93.844,Missouri
Undercut Area,112207808,112207770,774,38.025,-93.844,Missouri
West Bouldering,113390014,112207770,809,38.025999999999996,-93.85,Missouri
West End,112273371,112207770,779,38.025999999999996,-93.84700000000001,Missouri
Zig Zag Area,112207823,112207770,775,38.025999999999996,-93.845,Missouri
WM: Raven Rocks,110425526,105899020,705,38.111999999999995,-93.37200000000001,Missouri
The Fortress (north rock),110425586,110425526,728,38.114000000000004,-93.37200000000001,Missouri
Goose Island (south rock),110425578,110425526,739,38.113,-93.37200000000001,Missouri
The Lighthouse (middle rock),110425582,110425526,706,38.113,-93.37200000000001,Missouri
WM: Reed's Bluff,105901187,105899020,728,37.997,-93.736,Missouri
Long Dog Wall,105901193,105901187,,37.997,-93.736,Missouri
Paddlefish Wall,105901197,105901187,,37.997,-93.736,Missouri
WM: Shadow Rock Park DWS,111421492,105899020,724,36.685,-93.10600000000001,Missouri
WM: Swope & Blue River Limestone,112205793,105899020,854,38.977,-94.53399999999999,Missouri
Blue River Bend,112205823,112205793,841,38.969,-94.54799999999999,Missouri
WM: Blue River Bend,111720236,112205823,793,38.97,-94.54799999999999,Missouri
Blue River Road,112205845,112205793,760,38.991,-94.521,Missouri
Choss Valley,108429462,112205845,809,38.903,-94.579,Missouri
North End Cliff,107930713,112205845,788,38.97,-94.54799999999999,Missouri
South End Boulders,107862011,112205845,871,38.9,-94.575,Missouri
Swope Park Bouldering,112205804,112205793,823,38.979,-94.538,Missouri
The Alcove,119611902,112205804,793,38.985,-94.52,Missouri
Cabin Fever Boulder,119055066,112205804,799,38.975,-94.539,Missouri
D (Secret) Boulder,115171779,112205804,822,38.979,-94.538,Missouri
Eastside Wudchuk Boulders,107930570,112205804,873,38.985,-94.506,Missouri
Creek Boulders,107930574,107930570,883,38.985,-94.506,Missouri
Trail Boulders,107930619,107930570,,38.986999999999995,-94.51299999999999,Missouri
Fireman's Memorial Boulders,107861925,112205804,803,38.972,-94.54299999999999,Missouri
Creek-Side Bouldering,107861947,107861925,801,38.97,-94.537,Missouri
Hillside Bouldering,107861932,107861925,802,38.972,-94.54299999999999,Missouri
Fox Hollow Trail (AREA),119946748,112205804,829,38.994,-94.531,Missouri
The Depot,119946763,119946748,829,38.994,-94.531,Missouri
Depot South,119946771,119946763,829,38.994,-94.531,Missouri
Depot West,119946776,119946763,829,38.994,-94.531,Missouri
Fox Hollow Roof,119946787,119946748,829,38.994,-94.531,Missouri
Resting Rock,119947925,119946748,829,38.994,-94.531,Missouri
Warm Up Wall,119946751,119946748,823,38.994,-94.531,Missouri
Lake of the Woods Boulder,107930664,112205804,789,38.997,-94.521,Missouri
Roadside Boulder,105963022,112205804,,38.979,-94.538,Missouri
Swope Boulders,105963053,112205804,838,38.98,-94.53399999999999,Missouri
Blob Boulder,118179411,105963053,811,38.98,-94.53399999999999,Missouri
The Bulge Boulder,116981568,105963053,836,38.979,-94.537,Missouri
Choss Boulder Corridor,106231658,105963053,847,38.98,-94.536,Missouri
EcoLiberator Area,116981609,105963053,836,38.98,-94.53200000000001,Missouri
No Hands Boulder,105963089,105963053,,38.98,-94.536,Missouri
Pocket Boulder,105963066,105963053,,38.979,-94.537,Missouri
The Prow,107861907,105963053,788,38.98,-94.536,Missouri
The Schoolroom,105963110,105963053,,38.979,-94.537,Missouri
Slab,107861896,105963053,856,38.981,-94.536,Missouri
Tiny Rock,118179453,105963053,811,38.98,-94.53399999999999,Missouri
Wudchuk Boulders,107829008,112205804,785,38.986999999999995,-94.514,Missouri
WM: The Dump,110405216,105899020,846,38.876,-94.583,Missouri
WM: Trapper's Camp,105899028,105899020,755,38.016,-93.71799999999999,Missouri
Crescent Wall,105899160,105899028,,38.016,-93.71799999999999,Missouri
Halloween Wall,105899145,105899028,,38.016,-93.71799999999999,Missouri
Hoskins Wall,105899154,105899028,,38.016,-93.71799999999999,Missouri
Missoureality Wall,105899166,105899028,,38.016,-93.71799999999999,Missouri
Pontoon Wall,105899157,105899028,,38.016,-93.71799999999999,Missouri
Slabtown,105899163,105899028,,38.016,-93.71799999999999,Missouri
Stealth Wall,105899151,105899028,,38.016,-93.71799999999999,Missouri
Waveback Wall,105899148,105899028,,38.016,-93.71799999999999,Missouri
WM: Warsaw,105899025,105899020,737,38.254,-93.42299999999999,Missouri
Black Snake Area,105899101,105899025,,38.254,-93.42299999999999,Missouri
The Far Side,105899087,105899025,,38.254,-93.42299999999999,Missouri
Funhouse Alcove,105899097,105899025,,38.254,-93.42299999999999,Missouri
Walrus Ledge,105899104,105899025,,38.254,-93.42299999999999,Missouri
The Washboard Area,105899094,105899025,,38.254,-93.42299999999999,Missouri
Weenie Buttress,105899109,105899025,,38.254,-93.42299999999999,Missouri
WM: Wornall Wall,119009799,105899020,904,39.037,-94.59200000000001,Missouri
XM: Closed Areas,111400585,105899020,540,38.342,-92.226,Missouri
(Closed) Easley Quarry Area,107896233,111400585,600,38.802,-92.37700000000001,Missouri
CM: Pinnacles Youth Park,107896514,111400585,842,39.141999999999996,-92.315,Missouri
Washington State Park,112851992,111400585,614,38.092,-90.685,Missouri
WM: (Closed) Kaysinger,110967208,111400585,804,38.268,-93.397,Missouri
WM: The Quarry,110967165,111400585,723,38.053000000000004,-93.712,Missouri
ZM: Indoor Walls,106100253,105899020,742,39.134,-94.57600000000001,Missouri
"Altitude ""The Mountain""",116627496,106100253,770,38.966,-92.36200000000001,Missouri
The Bouldering Garden,107411823,106100253,838,38.957,-92.255,Missouri
Box Wall,113870939,107411823,841,38.957,-92.255,Missouri
Campus Wall,113870988,107411823,841,38.957,-92.255,Missouri
The Double Feature Wall,113870880,107411823,840,38.957,-92.255,Missouri
Martini Roof,113870899,107411823,841,38.957,-92.255,Missouri
Slab Wall,113870921,107411823,841,38.957,-92.255,Missouri
Splitter Wall,113870840,107411823,841,38.957,-92.255,Missouri
Tread Wall,113871018,107411823,841,38.957,-92.255,Missouri
Climb So iLL,111701581,106100253,506,38.615,-90.208,Missouri
Ibex,106100257,106100253,,39.134,-94.57600000000001,Missouri
RoKC climbing gym,112546215,106100253,740,39.135999999999996,-94.573,Missouri
Upper Limits (Original Location),111701509,106100253,454,38.626999999999995,-90.211,Missouri
Downstairs Back Wall,112817286,111701509,454,38.626999999999995,-90.211,Missouri
Downstairs Cave,112817275,111701509,455,38.626,-90.211,Missouri
Upstairs Cave (roof),112817299,111701509,455,38.626999999999995,-90.212,Missouri
Upper Limits Chesterfield,115408117,106100253,459,38.664,-90.60600000000001,Missouri
Upper Limits West County,110948354,106100253,580,38.695,-90.413,Missouri
Zenith Climbing Center,111814526,106100253,"1,361",37.177,-93.22200000000001,Missouri
Mississippi,108307056,0,481,33.071,-89.695,Mississippi
Catahoula Boulderfield,108441147,108307056,300,31.752,-88.90899999999999,Mississippi
Discovery field,112785985,108441147,313,31.704,-88.921,Mississippi
The Great Wall,112785974,108441147,293,31.697,-88.992,Mississippi
Monster boulder,112785980,108441147,308,31.705,-88.921,Mississippi
Phenomenom boulder,112785842,108441147,200,31.695999999999998,-88.805,Mississippi
Mississippi Gulf Coast Buildering,112557436,108307056,21,30.403000000000002,-88.917,Mississippi
Biloxi Bay Bridge,113684817,112557436,9,30.392,-88.859,Mississippi
Tishomingo,108324934,108307056,569,34.603,-88.176,Mississippi
Boulder Garden,115574307,108324934,630,34.598,-88.181,Mississippi
Cabin Bluffs,116160767,108324934,557,34.605,-88.177,Mississippi
Corn Flakes Area,115336534,108324934,557,34.605,-88.175,Mississippi
